2026-06-20 01:59:59 | INFO     | pdf_reader | OCR available
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Validation passed | chars=360
2026-06-20 02:00:00 | INFO     | pipeline | Doc type: OFFER_LETTER | Chunks: 1
2026-06-20 02:00:00 | INFO     | pipeline | Clauses extracted: 1
2026-06-20 02:00:00 | INFO     | pipeline | Risks assessed: 1
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=complete
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=failed
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Validation passed | chars=310
2026-06-20 02:00:00 | INFO     | pipeline | Doc type: OTHER | Chunks: 1
2026-06-20 02:00:00 | INFO     | pipeline | Clauses extracted: 1
2026-06-20 02:00:00 | INFO     | pipeline | Risks assessed: 1
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=complete
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Validation passed | chars=310
2026-06-20 02:00:00 | INFO     | pipeline | Doc type: OFFER_LETTER | Chunks: 1
2026-06-20 02:00:00 | INFO     | pipeline | Clauses extracted: 1
2026-06-20 02:00:00 | INFO     | pipeline | Risks assessed: 1
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=complete
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Validation passed | chars=310
2026-06-20 02:00:00 | INFO     | pipeline | Doc type: OTHER | Chunks: 1
2026-06-20 02:00:00 | INFO     | pipeline | Clauses extracted: 1
2026-06-20 02:00:00 | INFO     | pipeline | Risks assessed: 1
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=complete
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline started
2026-06-20 02:00:00 | INFO     | pipeline | Validation passed | chars=310
2026-06-20 02:00:00 | INFO     | pipeline | Doc type: OTHER | Chunks: 1
2026-06-20 02:00:00 | INFO     | pipeline | Clauses extracted: 0
2026-06-20 02:00:00 | INFO     | pipeline | Pipeline complete | step=failed
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=OFFER_LETTER | score=6.4 | high=1 | medium=1 | low=0 | safe=1 | coverage=3 clauses from 0 sections
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=OFFER_LETTER | score=6.4 | high=1 | medium=1 | low=0 | safe=1 | coverage=3 clauses from 0 sections
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=OFFER_LETTER | score=6.4 | high=1 | medium=1 | low=0 | safe=1 | coverage=3 clauses from 0 sections
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=OFFER_LETTER | score=6.4 | high=1 | medium=1 | low=0 | safe=1 | coverage=3 clauses from 0 sections
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=NDA | score=0.0 | high=0 | medium=0 | low=0 | safe=0 | coverage=0 clauses from 0 sections
2026-06-20 02:00:00 | INFO     | reporter | Report generated | doc=OFFER_LETTER | score=6.4 | high=1 | medium=1 | low=0 | safe=1 | coverage=3 clauses from 5 sections
2026-06-20 02:01:42 | INFO     | pdf_reader | OCR available
2026-06-20 02:02:03 | INFO     | pdf_reader | Direct extraction: 6410 chars from 3 pages
2026-06-20 02:02:03 | INFO     | pipeline | Pipeline started
2026-06-20 02:02:03 | INFO     | pipeline | Validation passed | chars=6410
2026-06-20 02:02:03 | INFO     | orchestrator | Detecting document type | chars=6410
2026-06-20 02:02:05 | INFO     | orchestrator | Document type detected: SERVICE_AGREEMENT
2026-06-20 02:02:05 | INFO     | text_chunker | Chunked document: 6410 chars → 6 chunks (avg 1068 chars/chunk)
2026-06-20 02:02:05 | INFO     | pipeline | Doc type: SERVICE_AGREEMENT | Chunks: 6
2026-06-20 02:02:05 | INFO     | clause_extractor | Extracting clauses | chunks=6 | doc_type=SERVICE_AGREEMENT
2026-06-20 02:02:10 | INFO     | clause_extractor | Extracted 30 verified clauses (filtered 0 phantom/duplicate) | attempt=1
2026-06-20 02:02:10 | INFO     | pipeline | Clauses extracted: 30
2026-06-20 02:02:10 | INFO     | risk_analyzer | Assessing 30 clauses | doc_type=SERVICE_AGREEMENT
2026-06-20 02:02:47 | INFO     | risk_analyzer | Assessment complete: 30 clauses | HIGH=0 | MEDIUM=9 | LOW=5 | SAFE=16 | attempt=1
2026-06-20 02:02:47 | INFO     | pipeline | Risks assessed: 30
2026-06-20 02:03:19 | INFO     | simplifier | Simplified 30 clauses | attempt=1
2026-06-20 02:03:19 | INFO     | reporter | Report generated | doc=SERVICE_AGREEMENT | score=3.7 | high=0 | medium=9 | low=5 | safe=16 | coverage=30 clauses from 6 sections
2026-06-20 02:03:19 | INFO     | pipeline | Pipeline complete | step=complete
2026-06-20 02:05:29 | INFO     | pdf_reader | Direct extraction: 15358 chars from 5 pages
2026-06-20 02:05:29 | INFO     | pipeline | Pipeline started
2026-06-20 02:05:29 | INFO     | pipeline | Validation passed | chars=15358
2026-06-20 02:05:29 | INFO     | orchestrator | Detecting document type | chars=15358
2026-06-20 02:05:29 | INFO     | orchestrator | Document type detected: EMPLOYMENT_CONTRACT
2026-06-20 02:05:29 | INFO     | text_chunker | Chunked document: 15358 chars → 14 chunks (avg 1097 chars/chunk)
2026-06-20 02:05:29 | INFO     | pipeline | Doc type: EMPLOYMENT_CONTRACT | Chunks: 14
2026-06-20 02:05:29 | INFO     | clause_extractor | Extracting clauses | chunks=14 | doc_type=EMPLOYMENT_CONTRACT
2026-06-20 02:05:34 | INFO     | clause_extractor | Extracted 26 verified clauses (filtered 0 phantom/duplicate) | attempt=1
2026-06-20 02:05:34 | INFO     | pipeline | Clauses extracted: 26
